District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
ZALESZCZYCKI,1936,fixed14,800657388.9773238,800656318.3174942,1107.1198766040786,36.46004696556741,36.46004696556741,1070.6598296385112,800656281.8574471
ZAMOJSKI,1936,fixed14,865388090.2632283,865386758.148011,1459.6211891955413,127.50597185767418,127.50597185767418,1332.115217337867,865386630.6420391
ZBARASKI,1936,fixed14,849414757.3172104,849413695.3110192,1122.830524855348,60.824333594504495,60.824333594504495,1062.0061912608435,849413634.4866856
ZBOROWSKI,1936,fixed14,810400092.1784657,810399197.8716342,929.2465095969359,34.939678025794485,34.939678025794485,894.3068315711414,810399162.9319562
ZDOŁBUNOWSKI,1936,fixed14,901473574.699426,901472659.0932094,947.5419686951748,31.935752020161683,31.935752020161683,915.6062166750131,901472627.1574574
ZŁOCZOWSKI,1936,fixed14,856728782.651031,856727862.8610309,1011.2844616992385,91.49446164707506,91.49446164707506,919.7900000521635,856727771.3665693
ŁASKI,1936,fixed14,895203879.2826052,895201325.6142535,2885.8946812609397,332.2263295493344,332.2263295493344,2553.6683517116053,895200993.387924
ŁAŃCUCKI,1936,fixed14,845536862.6065145,845535581.8798167,1364.1124157256118,83.38571789760196,83.38571789760196,1280.7266978280097,845535498.4940988
ŁOMŻYŃSKI,1936,fixed14,809775783.002946,809775204.8556705,677.9518946010363,99.80461905053951,99.80461905053951,578.1472755504968,809775105.0510514
ŁOWICKI,1936,fixed14,894266285.9595174,894264925.3548002,2003.9950005780338,643.3902834501794,643.3902834501794,1360.6047171278544,894264281.9645168
ŁUCKI,1936,fixed14,883772319.0876968,883771923.2098662,444.72997384140734,48.85214321270977,48.85214321270977,395.87783062869755,883771874.357723
ŁUKOWSKI,1936,fixed14,848018233.9684695,848017479.1231556,891.5668040754448,136.72149018551022,136.72149018551022,754.8453138899346,848017342.4016654
ŁUNINIECKI,1936,fixed14,811945376.1289232,811945152.1516354,253.03328598797148,29.05599819789141,29.05599819789141,223.97728779008008,811945123.0956372
ŁÓDZKI,1936,fixed14,900319610.607093,900315961.89844,5799.857682495523,2151.149029537838,2151.149029537838,3648.7086529576845,900313810.7494105
ŁÓDŹ (MIASTO),1936,fixed14,899497143.7082815,898425915.1147492,1071849.6705188316,621.0769865551913,621.0769865551913,1071228.5935322763,898425294.0377626
ŁĘCZYCKI,1936,fixed14,904579936.5456147,904578444.9580032,2216.3889067305504,724.8012951098932,724.8012951098932,1491.587611620657,904577720.156708
ŚNIATYŃSKI,1936,fixed14,804663244.0142957,804661438.8917239,1842.2360020412104,37.11343026754821,37.11343026754821,1805.1225717736622,804661401.7782936
ŚREDZKI,1936,fixed14,935705885.1608512,935704346.3572206,1838.9155996015768,300.11196903939685,300.11196903939685,1538.80363056218,935704046.2452517
ŚREMSKI,1936,fixed14,923287245.3885638,923285851.1247276,1582.6133124121754,188.34947617913954,188.34947617913954,1394.2638362330358,923285662.7752514
ŚWIECKI,1936,fixed14,853847788.0882758,853846777.3774458,1173.844587338562,163.13375735531005,163.13375735531005,1010.710829983252,853846614.2436885
ŚWIĘCIAŃSKI,1936,fixed14,718908502.5034575,718908239.8080564,294.18539637613526,31.489995271420295,31.489995271420295,262.69540110471496,718908208.3180611
ŚWIĘTOCHŁOWICKI,1936,fixed14,951317323.3951273,951137402.8727498,183356.16449452424,3435.642116971445,3435.642116971445,179920.5223775528,951133967.2306328
ŻNIŃSKI,1936,fixed14,903712066.5936471,903710608.5814865,1686.5077735649443,228.49561284911798,228.49561284911798,1458.0121607158262,903710380.0858736
ŻYDACZOWSKI,1936,fixed14,826111300.6935178,826110469.4437921,903.93183915533,72.68211344920196,72.68211344920196,831.249725706128,826110396.7616787
ŻYWIECKI,1936,fixed14,869734856.8055679,869733329.11752,1723.2395790016176,195.55153112659332,195.55153112659332,1527.6880478750243,869733133.5659889
ŻÓŁKIEWSKI,1936,fixed14,852426589.9643664,852425537.1294204,1232.8754379566058,180.0404919830527,180.0404919830527,1052.834945973553,852425357.0889285
AUGUSTOWSKI,1937,fixed14,810081676.877475,810081131.596972,590.1258013490834,44.84529831286781,44.84529831286781,545.2805030362156,810081086.7516737
BARANOWICKI,1937,fixed14,900857921.1376729,900857439.5672178,550.7445645692385,69.17410946690666,69.17410946690666,481.57045510233183,900857370.3931084
BIALSKI (BIAŁA KRAKOWSKA),1937,fixed14,938816364.5576833,938810515.7911258,6130.3092333280265,281.5426757302787,281.5426757302787,5848.766557597748,938810234.24845
BIALSKI (BIAŁA PODLASKA),1937,fixed14,921750074.85761,921749099.5716949,1112.7055032736623,137.41958811615652,137.41958811615652,975.2859151575058,921748962.1521068
BIAŁOSTOCKI,1937,fixed14,899007288.8174413,899006093.037748,1312.1699472334235,116.39025387889659,116.39025387889659,1195.779693354527,899005976.6474941
BIELSKI (BIELSK PODLASKI),1937,fixed14,894252450.8755293,894252025.5238427,523.1558284555377,97.80414186790797,97.80414186790797,425.3516865876298,894251927.7197008
BIELSKO,1937,fixed14,941404051.5219188,941387195.0332425,17187.296177794156,330.80750143494953,330.80750143494953,16856.488676359208,941386864.225741
BIŁGORAJSKI,1937,fixed14,891027192.6432945,891026356.5007153,935.4829477294159,99.34036855988553,99.34036855988553,836.1425791695303,891026257.1603467
BOCHEŃSKI,1937,fixed14,942760239.9946309,942758650.0279094,1946.237595558324,356.2708740485579,356.2708740485579,1589.966721509766,942758293.7570354
BORSZCZOWSKI,1937,fixed14,827031903.9088197,827030591.2812725,1336.8197104708431,24.19216329607782,24.19216329607782,1312.6275471747654,827030567.0891092
BRASŁAWSKI,1937,fixed14,734649710.6946695,734649314.9339328,413.31687163885425,17.556134968083192,17.556134968083192,395.76073667077105,734649297.3777978
BRODNICKI,1937,fixed14,919276222.4126383,919274526.4562838,1909.6616918601503,213.70533741432456,213.70533741432456,1695.9563544458258,919274312.7509464
BRODZKI,1937,fixed14,954487946.9855294,954486794.1084557,1245.8313605835278,92.95428680763747,92.95428680763747,1152.8770737758903,954486701.1541688
BRZESKI (BRZESKO),1937,fixed14,885939157.9043041,885937751.8135573,1494.8173658298047,88.72661900190201,88.72661900190201,1406.0907468279026,885937663.0869383
BRZESKI (BRZEŚĆ N.BUG.),1937,fixed14,937899478.1954459,937898966.2700486,649.4660943566588,137.54069706194983,137.54069706194983,511.925397294709,937898828.7293515
BRZEZIŃSKI,1937,fixed14,946498738.4548557,946495369.2605035,4182.6635991035855,813.4692469641523,813.4692469641523,3369.194352139433,946494555.7912565
BRZEŻAŃSKI,1937,fixed14,882782983.9036521,882781646.6197654,1432.5411213302955,95.257234647842,95.257234647842,1337.2838866824534,882781551.3625307
BRZOZOWSKI,1937,fixed14,878658211.6525522,878655968.4579155,2310.1083312059463,66.91369449013668,66.91369449013668,2243.19463671581,878655901.544221
BUCZACKI,1937,fixed14,877299133.0808823,877297777.8093687,1438.4028449026519,83.13133127977524,83.13133127977524,1355.2715136228767,877297694.6780374
BYDGOSKI,1937,fixed14,953288724.2839417,953285966.3681973,3028.959244505509,271.0435000356374,271.0435000356374,2757.9157444698717,953285695.3246973
BÓBRECKI,1937,fixed14,880475688.8037767,880474260.0873411,1504.08374280536,75.36730719197938,75.36730719197938,1428.7164356133808,880474184.7200339
BĘDZIŃSKI,1937,fixed14,981809375.8551542,981800825.3966687,9015.053625960321,464.595140482993,464.595140482993,8550.45848547733,981800360.8015282
BŁOŃSKI,1937,fixed14,944217066.0025052,944212919.7378308,6087.499515937165,1941.2348414930345,1941.2348414930345,4146.26467444413,944210978.5029893
CHEŁMIŃSKI,1937,fixed14,918494452.9290878,918492402.7343091,2239.697857501796,189.50307876238801,189.50307876238801,2050.194778739408,918492213.2312303
CHEŁMSKI,1937,fixed14,939515013.9389787,939514037.4375077,1123.9719089188573,147.47043796675447,147.47043796675447,976.5014709521027,939513889.9670697
CHODZIESKI,1937,fixed14,957406963.1962497,957405286.2033511,1857.0418372348138,180.04893857991803,180.04893857991803,1676.9928986548957,957405106.1544125
CHOJNICKI,1937,fixed14,874486358.4472575,874485590.208972,846.1359917744992,77.89770632230973,77.89770632230973,768.2382854521894,874485512.3112657
CHORZÓW,1937,fixed14,1016329811.3681976,1015980607.3779688,359517.16674844676,10313.176519666216,10313.176519666216,349203.99022878055,1015970294.2014492
CHRZANOWSKI,1937,fixed14,974221455.3732257,974214672.0427569,7345.691643889023,562.3611750168283,562.3611750168283,6783.330468872195,974214109.6815819
CIECHANOWSKI,1937,fixed14,904134453.5279396,904133034.9064717,1743.0138862589783,324.3924183603463,324.3924183603463,1418.621467898632,904132710.5140533
CIESZYŃSKI,1937,fixed14,933608752.6452689,933603818.8883656,5261.889260179637,328.1323569081101,328.1323569081101,4933.756903271526,933603490.7560087
CZARNKOWSKI,1937,fixed14,947764950.7458276,947763536.2961748,1530.8720642003912,116.42241141875567,116.42241141875567,1414.4496527816355,947763419.8737633
CZORTKOWSKI,1937,fixed14,890395577.9726889,890393592.8168119,2093.3031905384096,108.1473135472797,108.1473135472797,1985.15587699113,890393484.6694983
CZĘSTOCHOWSKI,1937,fixed14,928267559.8070502,928264253.5638685,3536.391073776257,230.14789206493222,230.14789206493222,3306.2431817113247,928264023.4159764
DOBROMILSKI,1937,fixed14,887378020.812479,887376833.1931926,1273.735511247227,86.11622486482288,86.11622486482288,1187.619286382404,887376747.0769677
DOLIŃSKI,1937,fixed14,883815994.0981151,883815359.5236292,713.2592197297338,78.68473388061315,78.68473388061315,634.5744858491206,883815280.8388953
DROHICKI,1937,fixed14,856512965.6985078,856512439.0826257,575.9605355512244,49.344653465516714,49.344653465516714,526.6158820857078,856512389.7379723
DROHOBYCKI,1937,fixed14,907380915.85722,907378485.8908676,2561.975430133314,132.0090776217257,132.0090776217257,2429.9663525115884,907378353.8817899
DUBIEŃSKI,1937,fixed14,944956715.2755204,944956003.1259161,761.4712141775007,49.32160988957224,49.32160988957224,712.1496042879285,944955953.8043063
DZIAŁDOWSKI,1937,fixed14,879509335.6930702,879508277.0250309,1140.0350832410606,81.36704395204052,81.36704395204052,1058.66803928902,879508195.6579869
DZIŚNIEŃSKI,1937,fixed14,736029994.0834906,736029631.164712,381.0580978313349,18.139319157305646,18.139319157305646,362.9187786740293,736029613.0253928
DĄBROWSKI,1937,fixed14,909308001.925288,909306693.510871,1469.9937883250811,161.5793714453253,161.5793714453253,1308.414416879756,909306531.9314996
GARWOLIŃSKI,1937,fixed14,901258602.473337,901257471.1552165,1368.7811235741922,237.46300289593356,237.46300289593356,1131.3181206782585,901257233.6922135
GNIEŹNIEŃSKI,1937,fixed14,1004080052.6455984,1004078271.2559448,2154.567705993626,373.1780524470737,373.1780524470737,1781.3896535465526,1004077898.0778924
GORLICKI,1937,fixed14,905226959.4160714,905225514.8332679,1589.48766635581,144.9048628272178,144.9048628272178,1444.5828035285922,905225369.928405
GOSTYNIŃSKI,1937,fixed14,922981781.6159073,922980362.5238987,1631.0552309140471,211.96322229843022,211.96322229843022,1419.0920086156168,922980150.5606765
GOSTYŃSKI,1937,fixed14,1010152384.2118851,1010150096.0153943,2577.721747130747,289.525256419342,289.525256419342,2288.196490711405,1010149806.4901379
GRODZIEŃSKI,1937,fixed14,835625596.2818807,835625123.4103494,526.5772927714198,53.705761410194114,53.705761410194114,472.87153136122566,835625069.7045879
GRUDZIĄDZKI,1937,fixed14,917010496.8967375,917006705.3891886,4013.137769226075,221.6302204417711,221.6302204417711,3791.5075487843037,917006483.7589682
GRÓDECKI,1937,fixed14,918980839.4240173,918979666.0389555,1465.3611586836498,291.97609686721904,291.97609686721904,1173.3850618164308,918979374.0628586
GRÓJECKI,1937,fixed14,922863360.7858719,922861904.780042,2326.96854589311,870.9627160690234,870.9627160690234,1456.0058298240863,922861033.817326
HOROCHOWSKI,1937,fixed14,899021611.5685855,899020644.7864773,1012.0156902997619,45.2335821653243,45.2335821653243,966.7821081344376,899020599.5528952
HORODEŃSKI,1937,fixed14,852065042.1322335,852063498.4861662,1584.3417747747937,40.69570750093905,40.69570750093905,1543.6460672738547,852063457.7904587
HRUBIESZOWSKI,1937,fixed14,916382439.5880011,916381135.3043165,1437.3633771273771,133.07969254158223,133.07969254158223,1304.2836845857948,916381002.224624
INOWROCŁAWSKI,1937,fixed14,956790945.0057485,956788991.6738954,2162.3001728896274,208.968319772923,208.968319772923,1953.3318531167045,956788782.7055756
IWACEWICKI,1937,fixed14,868758938.2224523,868758583.6087145,408.27674005452815,53.663002268085215,53.663002268085215,354.6137377864429,868758529.9457122
IŁŻECKI,1937,fixed14,889441070.7302651,889439801.7039181,1370.807126477068,101.78077945983947,101.78077945983947,1269.0263470172285,889439699.9231386
JANOWSKI,1937,fixed14,901544495.4207397,901543358.5295641,1257.9523076304527,121.06113205181953,121.06113205181953,1136.891175578633,901543237.4684321
JAROCIŃSKI,1937,fixed14,994834666.107741,994832951.871098,1985.9136945318646,271.6770514861395,271.6770514861395,1714.2366430457253,994832680.1940465
JAROSŁAWSKI,1937,fixed14,920531111.4749507,920529824.5720608,1435.5615025681577,148.65861276359294,148.65861276359294,1286.9028898045647,920529675.9134481
JASIELSKI,1937,fixed14,905718700.7862016,905717437.9064342,1424.1236590482815,161.24389161225955,161.24389161225955,1262.879767436022,905717276.6625426
JAWOROWSKI,1937,fixed14,900619490.1326766,900618383.3195745,1250.3114247174017,143.49832263060472,143.49832263060472,1106.813102086797,900618239.8212519
JĘDRZEJOWSKI,1937,fixed14,934889991.0992665,934888909.0597175,1337.0236210325368,254.98407205471062,254.98407205471062,1082.0395489778261,934888654.0756454
KALISKI,1937,fixed14,957316999.1886368,957314901.8084971,2239.1727905150474,141.7926507864066,141.7926507864066,2097.3801397286406,957314760.0158463
KAMIONECKI,1937,fixed14,911570173.0893934,911569102.6269184,1205.0547833461112,134.59230835229687,134.59230835229687,1070.4624749938143,911568968.03461
KARTUSKI,1937,fixed14,838585767.0165696,838584946.4668599,888.9568440393552,68.40713439291758,68.40713439291758,820.5497096464377,838584878.0597255
KATOWICE,1937,fixed14,997610083.569112,997528078.6555802,83442.88644644972,1437.9729147276107,1437.9729147276107,82004.91353172211,997526640.6826655
KAŁUSKI,1937,fixed14,850324925.7798867,850323999.1133906,970.6828643325099,44.016368167012416,44.016368167012416,926.6664961654975,850323955.0970224
KIELECKI,1937,fixed14,929952936.2997092,929951486.1833125,1666.6726708667916,216.55627422698242,216.55627422698242,1450.1163966398092,929951269.6270384
KOBRYŃSKI,1937,fixed14,891582602.9877726,891582186.8488321,501.7105323436784,85.57159190087475,85.57159190087475,416.13894044280363,891582101.2772403
KOLBUSZOWSKI,1937,fixed14,849971177.4099665,849970003.8859621,1220.8393372153225,47.31533287673956,47.31533287673956,1173.524004338583,849969956.5706292
KOLSKI,1937,fixed14,977052334.6829668,977050754.5755247,1893.779302859332,313.6718607133407,313.6718607133407,1580.1074421459912,977050440.903664
KONECKI,1937,fixed14,933501771.2462394,933500441.3908672,1581.70303950373,251.84766729340777,251.84766729340777,1329.8553722103222,933500189.5431999
KONIŃSKI,1937,fixed14,967663653.8192585,967662552.4783853,1256.6576979335116,155.31682476594133,155.31682476594133,1101.3408731675702,967662397.1615605
KOPYCZYNIECKI,1937,fixed14,884902799.5769088,884901419.6244013,1466.91662167649,86.96411421939546,86.96411421939546,1379.9525074570945,884901332.6602871
KOSOWSKI (KOSÓW HUCULSKI),1937,fixed14,802906247.0377668,802905843.1363875,425.81897946990773,21.917600098865364,21.917600098865364,403.90137937104237,802905821.2187873
KOSTOPOLSKI,1937,fixed14,924720302.3008761,924719769.5171576,574.5884305235132,41.80471193677525,41.80471193677525,532.783718586738,924719727.7124456
KOSZYRSKI,1937,fixed14,834542701.8957227,834542368.5858469,362.129252335769,28.819376446620883,28.819376446620883,333.30987588914815,834542339.7664704
KOWELSKI,1937,fixed14,922740868.8277704,922740559.8029965,379.38110713620085,70.35633324295405,70.35633324295405,309.0247738932468,922740489.4466633
KOZIENICKI,1937,fixed14,915100666.1750017,915099784.5940996,1062.00045506528,180.41955290412105,180.41955290412105,881.580902161159,915099604.1745467
KOŁOMYJSKI,1937,fixed14,883794572.7476459,883793379.8844982,1280.2444301195019,87.38128247653387,87.38128247653387,1192.863147642968,883793292.5032158
KOŚCIAŃSKI,1937,fixed14,1035446139.9674313,1035444112.1584264,2443.46450453771,415.655499632858,415.655499632858,2027.8090049048524,1035443696.5029268
KOŚCIERSKI,1937,fixed14,860467965.2861106,860467053.0041687,991.9398488771855,79.65790697871023,79.65790697871023,912.2819418984752,860466973.3462617
KRAKOWSKI,1937,fixed14,951589261.5672395,951586867.0547171,3533.7611067937746,1139.248584389472,1139.248584389472,2394.5125224043027,951585727.8061327
KRAKÓW (MIASTO),1937,fixed14,951858775.209913,951383649.5169393,475605.1322876501,479.4393138940715,479.4393138940715,475125.692973756,951383170.0776254
KRASNOSTAWSKI,1937,fixed14,902540929.6387117,902539597.9083481,1433.0109266596799,101.28056305238444,101.28056305238444,1331.7303636072954,902539496.6277851
