scenario,year,District,target_label,dest_id,distance_km,distance_miles,distance_minutes
baseline,1938,DOLIŃSKI,Gdynia,City:Gdynia,872.1652764698377,541.9382100053396,
baseline,1938,DOLIŃSKI,Stołpce,Border_Crossing:Stołpce,669.0311002195378,415.7165237745144,
baseline,1938,DOLIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,789.0725323367868,490.30678849064157,
baseline,1938,DOLIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,471.7639989331615,293.14046778109747,
baseline,1938,DROHICKI,Gdynia,City:Gdynia,712.1457581537616,442.50672188976097,
baseline,1938,DROHICKI,Stołpce,Border_Crossing:Stołpce,259.40081816638303,161.1841457848636,
baseline,1938,DROHICKI,Zbąszyń,Border_Crossing:Zbąszyń,679.8092879761169,422.4137770790078,
baseline,1938,DROHICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,592.9576187921516,368.4466685464981,
baseline,1938,DROHOBYCKI,Gdynia,City:Gdynia,807.3024515368058,501.6343316138766,
baseline,1938,DROHOBYCKI,Stołpce,Border_Crossing:Stołpce,652.4754550320617,405.42932596872726,
baseline,1938,DROHOBYCKI,Zbąszyń,Border_Crossing:Zbąszyń,724.2097074037553,450.00291009917885,
baseline,1938,DROHOBYCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,406.90117400012974,252.8365893896346,
baseline,1938,DUBIEŃSKI,Gdynia,City:Gdynia,904.35972200472,561.9429048217949,
baseline,1938,DUBIEŃSKI,Stołpce,Border_Crossing:Stołpce,432.03462110514516,268.4537845507252,
baseline,1938,DUBIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,868.0938471476011,539.408341895952,
baseline,1938,DUBIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,565.0449417048169,351.10254047206377,
baseline,1938,DZIAŁDOWSKI,Gdynia,City:Gdynia,268.28055640068254,166.7017576112485,
baseline,1938,DZIAŁDOWSKI,Stołpce,Border_Crossing:Stołpce,570.1776296066234,354.2918438862972,
baseline,1938,DZIAŁDOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,331.42781289377774,205.93963152561957,
baseline,1938,DZIAŁDOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,512.6324260554038,318.5349232104723,
baseline,1938,DZIŚNIEŃSKI,Gdynia,City:Gdynia,968.4019646315614,601.736897165078,
baseline,1938,DZIŚNIEŃSKI,Stołpce,Border_Crossing:Stołpce,266.6578343714789,165.6934452012402,
baseline,1938,DZIŚNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,950.4612947611442,590.589085187027,
baseline,1938,DZIŚNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,947.0230249886594,588.4526440602283,
baseline,1938,DĄBROWSKI,Gdynia,City:Gdynia,682.7709889343461,424.25409216512355,
baseline,1938,DĄBROWSKI,Stołpce,Border_Crossing:Stołpce,661.4813788610578,411.02534586427436,
baseline,1938,DĄBROWSKI,Zbąszyń,Border_Crossing:Zbąszyń,525.7374815650371,326.6780246575487,
baseline,1938,DĄBROWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,200.53439769653818,124.60625923109562,
baseline,1938,GARWOLIŃSKI,Gdynia,City:Gdynia,465.5635219480303,289.28767119636956,
baseline,1938,GARWOLIŃSKI,Stołpce,Border_Crossing:Stołpce,452.9536444261077,281.452258990695,
baseline,1938,GARWOLIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,433.136892169867,269.13870382448243,
baseline,1938,GARWOLIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,391.7592938778954,243.42786419620174,
baseline,1938,GNIEŹNIEŃSKI,Gdynia,City:Gdynia,256.649671673776,159.4746631376059,
baseline,1938,GNIEŹNIEŃSKI,Stołpce,Border_Crossing:Stołpce,699.359143384238,434.56149028380736,
baseline,1938,GNIEŹNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,123.51845312037133,76.75078473385825,
baseline,1938,GNIEŹNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,386.0251917005516,239.86485939216345,
baseline,1938,GORLICKI,Gdynia,City:Gdynia,711.6917438082827,442.2246105418964,
baseline,1938,GORLICKI,Stołpce,Border_Crossing:Stołpce,690.4021337349943,428.9958642410472,
baseline,1938,GORLICKI,Zbąszyń,Border_Crossing:Zbąszyń,554.6582364389737,344.64854303432156,
baseline,1938,GORLICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,214.89545838190747,133.52980587022424,
baseline,1938,GOSTYNIŃSKI,Gdynia,City:Gdynia,324.2555372449505,201.48298743343216,
baseline,1938,GOSTYNIŃSKI,Stołpce,Border_Crossing:Stołpce,589.5717436276542,366.3427839096591,
baseline,1938,GOSTYNIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,274.73720062797895,170.7137290914079,
baseline,1938,GOSTYNIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,356.77300756255255,221.68840048215085,
baseline,1938,GOSTYŃSKI,Gdynia,City:Gdynia,360.52026449471606,224.0168372693462,
baseline,1938,GOSTYŃSKI,Stołpce,Border_Crossing:Stołpce,758.6183551062089,471.38344593070013,
baseline,1938,GOSTYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,103.74375156326025,64.46335865261459,
baseline,1938,GOSTYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,340.3984604441509,211.51373176464247,
baseline,1938,GRODZIEŃSKI,Gdynia,City:Gdynia,649.4578241506189,403.55425765029423,
baseline,1938,GRODZIEŃSKI,Stołpce,Border_Crossing:Stołpce,267.9789820714092,166.51436806869359,
baseline,1938,GRODZIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,631.5171542802017,392.4064456722432,
baseline,1938,GRODZIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,638.0472720723064,396.4640714948411,
baseline,1938,GRUDZIĄDZKI,Gdynia,City:Gdynia,167.92861344429832,104.34597046449709,
baseline,1938,GRUDZIĄDZKI,Stołpce,Border_Crossing:Stołpce,652.9623453079557,405.73186546634975,
baseline,1938,GRUDZIĄDZKI,Zbąszyń,Border_Crossing:Zbąszyń,264.79811991414294,164.5378725691709,
baseline,1938,GRUDZIĄDZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,449.80284417767365,279.49444308952525,
baseline,1938,GRÓDECKI,Gdynia,City:Gdynia,813.554653914468,505.51926885748685,
baseline,1938,GRÓDECKI,Stołpce,Border_Crossing:Stołpce,585.6162985809632,363.8849850655517,
baseline,1938,GRÓDECKI,Zbąszyń,Border_Crossing:Zbąszyń,744.6314627825461,462.69239666065346,
baseline,1938,GRÓDECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,441.5825573397616,274.386595236765,
baseline,1938,GRÓJECKI,Gdynia,City:Gdynia,449.4770603218681,279.2920104492595,
baseline,1938,GRÓJECKI,Stołpce,Border_Crossing:Stołpce,485.713183683711,301.8080866587312,
baseline,1938,GRÓJECKI,Zbąszyń,Border_Crossing:Zbąszyń,404.1174536219258,251.10686627450966,
baseline,1938,GRÓJECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,346.53108132046714,215.32436453117998,
baseline,1938,HOROCHOWSKI,Gdynia,City:Gdynia,835.5072464288821,519.1599732207609,
baseline,1938,HOROCHOWSKI,Stołpce,Border_Crossing:Stołpce,490.93519885925383,305.0528954503734,
baseline,1938,HOROCHOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,802.5254724530915,498.66605534364993,
baseline,1938,HOROCHOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,546.0979201473875,339.32941073990236,
baseline,1938,HORODEŃSKI,Gdynia,City:Gdynia,1011.3922155275785,628.449792354587,
baseline,1938,HORODEŃSKI,Stołpce,Border_Crossing:Stołpce,720.0488176659668,447.41745388191947,
baseline,1938,HORODEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,931.313656577993,578.6912981015241,
baseline,1938,HORODEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,614.0051231743676,381.52497739198,
baseline,1938,HRUBIESZOWSKI,Gdynia,City:Gdynia,709.495171606848,440.8597242765187,
baseline,1938,HRUBIESZOWSKI,Stołpce,Border_Crossing:Stołpce,482.73431309622254,299.9571028629129,
baseline,1938,HRUBIESZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,677.0685418286844,420.71075690463147,
baseline,1938,HRUBIESZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,527.0152866444928,327.47201567757514,
baseline,1938,INOWROCŁAWSKI,Gdynia,City:Gdynia,219.96880522782507,136.6822364732189,
baseline,1938,INOWROCŁAWSKI,Stołpce,Border_Crossing:Stołpce,672.9586203303043,418.15697087326146,
baseline,1938,INOWROCŁAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,180.62094772824608,112.23261891084799,
baseline,1938,INOWROCŁAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,375.88222916874577,233.56231662081274,
baseline,1938,IWACEWICKI,Gdynia,City:Gdynia,742.7514608063444,461.5242179526991,
baseline,1938,IWACEWICKI,Stołpce,Border_Crossing:Stołpce,139.67945593608255,86.79276321445954,
baseline,1938,IWACEWICKI,Zbąszyń,Border_Crossing:Zbąszyń,710.4149906287,441.43127314194595,
baseline,1938,IWACEWICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,623.5633214447346,387.4641646094362,
baseline,1938,IŁŻECKI,Gdynia,City:Gdynia,556.2090530090683,345.6121754772978,
baseline,1938,IŁŻECKI,Stołpce,Border_Crossing:Stołpce,558.8698951328054,347.2655456085664,
baseline,1938,IŁŻECKI,Zbąszyń,Border_Crossing:Zbąszyń,473.1163088760177,293.9807539626,
baseline,1938,IŁŻECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,299.4923317667218,186.0958496822197,
baseline,1938,JANOWSKI,Gdynia,City:Gdynia,607.4260582900085,377.43693726572087,
baseline,1938,JANOWSKI,Stołpce,Border_Crossing:Stołpce,488.4132769005633,303.4858462809799,
baseline,1938,JANOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,570.0282521125819,354.19902504344714,
baseline,1938,JANOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,345.3254944138081,214.57524778940234,
baseline,1938,JAROCIŃSKI,Gdynia,City:Gdynia,329.0490724555458,204.46155120077495,
baseline,1938,JAROCIŃSKI,Stołpce,Border_Crossing:Stołpce,729.1468114926219,453.07068340398195,
baseline,1938,JAROCIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,141.07726030086826,87.6613183104108,
baseline,1938,JAROCIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,317.3886198183486,197.21608408514712,
baseline,1938,JAROSŁAWSKI,Gdynia,City:Gdynia,694.9976183051702,431.85136508390195,
baseline,1938,JAROSŁAWSKI,Stołpce,Border_Crossing:Stołpce,605.4901208602566,376.2340018890585,
baseline,1938,JAROSŁAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,613.158370871852,380.9988300670135,
baseline,1938,JAROSŁAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,312.00866432064396,193.87313575758284,
baseline,1938,JASIELSKI,Gdynia,City:Gdynia,736.1614278506175,457.4293625849661,
baseline,1938,JASIELSKI,Stołpce,Border_Crossing:Stołpce,679.0772924942229,421.9589363144278,
baseline,1938,JASIELSKI,Zbąszyń,Border_Crossing:Zbąszyń,579.1279204813086,359.8532950773912,
baseline,1938,JASIELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,239.36514242424232,148.73455791329388,
baseline,1938,JAWOROWSKI,Gdynia,City:Gdynia,842.2908143129757,523.3750855804681,
baseline,1938,JAWOROWSKI,Stołpce,Border_Crossing:Stołpce,608.0265441053454,377.8100617372825,
baseline,1938,JAWOROWSKI,Zbąszyń,Border_Crossing:Zbąszyń,776.0259031447117,482.19999146293264,
baseline,1938,JAWOROWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,472.97699770192725,293.89419003904425,
baseline,1938,JĘDRZEJOWSKI,Gdynia,City:Gdynia,567.912283752414,352.88422366752127,
baseline,1938,JĘDRZEJOWSKI,Stołpce,Border_Crossing:Stołpce,570.809812282593,354.6846638678471,
baseline,1938,JĘDRZEJOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,460.46561376671906,286.11997889184,
baseline,1938,JĘDRZEJOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,176.20664081280566,109.48969660849387,
baseline,1938,KALISKI,Gdynia,City:Gdynia,408.8858380381481,254.06980206760213,
baseline,1938,KALISKI,Stołpce,Border_Crossing:Stołpce,690.9737092171896,429.35102466999433,
baseline,1938,KALISKI,Zbąszyń,Border_Crossing:Zbąszyń,195.592952251459,121.53578833344133,
baseline,1938,KALISKI,Zebrzydowice,Border_Crossing:Zebrzydowice,312.28165650970374,194.0427651870911,
baseline,1938,KAMIONECKI,Gdynia,City:Gdynia,836.8962594128782,520.0230656076395,
baseline,1938,KAMIONECKI,Stołpce,Border_Crossing:Stołpce,528.8064557491249,328.5849962152895,
baseline,1938,KAMIONECKI,Zbąszyń,Border_Crossing:Zbąszyń,770.6313482446138,478.84797149010393,
baseline,1938,KAMIONECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,467.5824428018294,290.54217006621553,
baseline,1938,KARTUSKI,Gdynia,City:Gdynia,44.72783920966579,27.792582177549242,
baseline,1938,KARTUSKI,Stołpce,Border_Crossing:Stołpce,787.8137528238967,489.52461940593753,
baseline,1938,KARTUSKI,Zbąszyń,Border_Crossing:Zbąszyń,327.19300327598313,203.3082436386009,
baseline,1938,KARTUSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,553.8947463027541,344.1741324048886,
baseline,1938,KATOWICE,Gdynia,City:Gdynia,516.5383360504972,320.9619424100335,
baseline,1938,KATOWICE,Stołpce,Border_Crossing:Stołpce,687.8366919352384,427.40177310449104,
baseline,1938,KATOWICE,Zbąszyń,Border_Crossing:Zbąszyń,359.5048286811879,223.38587490245843,
baseline,1938,KATOWICE,Zebrzydowice,Border_Crossing:Zebrzydowice,79.47923781646352,49.38609348125376,
baseline,1938,KAŁUSKI,Gdynia,City:Gdynia,888.1486352003071,551.86980560305,
baseline,1938,KAŁUSKI,Stołpce,Border_Crossing:Stołpce,681.088898377484,423.20888987371563,
baseline,1938,KAŁUSKI,Zbąszyń,Border_Crossing:Zbąszyń,805.435985214441,500.4745635686824,
baseline,1938,KAŁUSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,488.12745181081556,303.30824285913826,
baseline,1938,KIELECKI,Gdynia,City:Gdynia,536.8925831165728,333.609481263728,
baseline,1938,KIELECKI,Stołpce,Border_Crossing:Stołpce,539.5534252403099,335.26285139499663,
baseline,1938,KIELECKI,Zbąszyń,Border_Crossing:Zbąszyń,453.79983898352225,281.9780597490302,
baseline,1938,KIELECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,212.68117451444687,132.15391408921636,
baseline,1938,KOBRYŃSKI,Gdynia,City:Gdynia,664.5617305472266,412.9393870718608,
baseline,1938,KOBRYŃSKI,Stołpce,Border_Crossing:Stołpce,277.43117220411995,172.38768490364623,
baseline,1938,KOBRYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,632.2252603695823,392.84644226110777,
baseline,1938,KOBRYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,545.3735911856169,338.87933372859794,
baseline,1938,KOLBUSZOWSKI,Gdynia,City:Gdynia,631.3770486556286,392.31938810019665,
baseline,1938,KOLBUSZOWSKI,Stołpce,Border_Crossing:Stołpce,579.7913852084474,360.2655528183582,
baseline,1938,KOLBUSZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,547.3992241377921,340.13800330172404,
baseline,1938,KOLBUSZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,307.11772128536967,190.83404559281144,
baseline,1938,KOLSKI,Gdynia,City:Gdynia,291.431445326541,181.08704861399812,
baseline,1938,KOLSKI,Stołpce,Border_Crossing:Stołpce,601.3893909954123,373.68592727221034,
baseline,1938,KOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,205.2254519944723,127.52114433125726,
baseline,1938,KOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,299.86768661793883,186.32908430147526,
baseline,1938,KONECKI,Gdynia,City:Gdynia,475.59029572092464,295.5180176424067,
baseline,1938,KONECKI,Stołpce,Border_Crossing:Stołpce,534.9205324386016,332.38410616190635,
baseline,1938,KONECKI,Zbąszyń,Border_Crossing:Zbąszyń,392.4975515878738,243.8865961277087,
baseline,1938,KONECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,272.62418724513697,169.40076385269802,
baseline,1938,KONIŃSKI,Gdynia,City:Gdynia,317.97074650317705,197.57780072542565,
baseline,1938,KONIŃSKI,Stołpce,Border_Crossing:Stołpce,644.6514608963173,400.56772290860556,
baseline,1938,KONIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,172.62987474318203,107.26719789904575,
baseline,1938,KONIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,337.39354391752283,209.6465637775751,
baseline,1938,KOPYCZYNIECKI,Gdynia,City:Gdynia,978.1060502397678,607.7667345435348,
baseline,1938,KOPYCZYNIECKI,Stołpce,Border_Crossing:Stołpce,639.5819014449722,397.41764568276386,
baseline,1938,KOPYCZYNIECKI,Zbąszyń,Border_Crossing:Zbąszyń,911.8411390715036,566.5916404259992,
baseline,1938,KOPYCZYNIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,608.792233628719,378.2858390021108,
baseline,1938,KOSOWSKI (KOSÓW HUCULSKI),Gdynia,City:Gdynia,1007.8151153630059,626.2270860482264,
baseline,1938,KOSOWSKI (KOSÓW HUCULSKI),Stołpce,Border_Crossing:Stołpce,773.5508451553754,480.6620622050408,
baseline,1938,KOSOWSKI (KOSÓW HUCULSKI),Zbąszyń,Border_Crossing:Zbąszyń,927.7365564134202,576.4685917951633,
baseline,1938,KOSOWSKI (KOSÓW HUCULSKI),Zebrzydowice,Border_Crossing:Zebrzydowice,610.428023009795,379.3022710856193,
baseline,1938,KOSTOPOLSKI,Gdynia,City:Gdynia,886.1552108117443,550.6311494973044,
baseline,1938,KOSTOPOLSKI,Stołpce,Border_Crossing:Stołpce,351.50373103134075,218.41422485467524,
baseline,1938,KOSTOPOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,853.7285810335808,530.4821821254171,
baseline,1938,KOSTOPOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,656.3988942737259,407.86723733375936,
baseline,1938,KOSZYRSKI,Gdynia,City:Gdynia,807.8477160157726,501.97314314843663,
baseline,1938,KOSZYRSKI,Stołpce,Border_Crossing:Stołpce,320.29768793551665,199.02369465017992,
baseline,1938,KOSZYRSKI,Zbąszyń,Border_Crossing:Zbąszyń,775.4952358756823,481.8702502113086,
baseline,1938,KOSZYRSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,677.4206352173375,420.9295375256322,
baseline,1938,KOWELSKI,Gdynia,City:Gdynia,725.3873297439008,450.73465047029737,
baseline,1938,KOWELSKI,Stołpce,Border_Crossing:Stołpce,397.5959276823034,247.05457917988056,
baseline,1938,KOWELSKI,Zbąszyń,Border_Crossing:Zbąszyń,692.9616299882055,430.5862609874012,
baseline,1938,KOWELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,543.5603175218283,337.752618058856,
baseline,1938,KOZIENICKI,Gdynia,City:Gdynia,525.468955262016,326.5111702001142,
baseline,1938,KOZIENICKI,Stołpce,Border_Crossing:Stołpce,441.11963083561346,274.098946131956,
baseline,1938,KOZIENICKI,Zbąszyń,Border_Crossing:Zbąszyń,493.04232548385284,306.3622028282271,
baseline,1938,KOZIENICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,342.71202916757954,212.95131627588808,
baseline,1938,KOŁOMYJSKI,Gdynia,City:Gdynia,963.4859128762718,598.6822051698418,
baseline,1938,KOŁOMYJSKI,Stołpce,Border_Crossing:Stołpce,729.221642668641,453.1171813266562,
baseline,1938,KOŁOMYJSKI,Zbąszyń,Border_Crossing:Zbąszyń,883.4073539266859,548.9237109167788,
baseline,1938,KOŁOMYJSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,566.0988205230605,351.7573902072346,
baseline,1938,KOŚCIAŃSKI,Gdynia,City:Gdynia,327.4202913236556,203.4494738400712,
baseline,1938,KOŚCIAŃSKI,Stołpce,Border_Crossing:Stołpce,770.1003710011521,478.51803762935685,
baseline,1938,KOŚCIAŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,68.78716845074732,42.74235164740931,
baseline,1938,KOŚCIAŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,382.0381542370055,237.38742993640233,
baseline,1938,KOŚCIERSKI,Gdynia,City:Gdynia,69.22002150274685,43.011313981183314,
baseline,1938,KOŚCIERSKI,Stołpce,Border_Crossing:Stołpce,761.6742127255294,473.28226723547493,
baseline,1938,KOŚCIERSKI,Zbąszyń,Border_Crossing:Zbąszyń,302.6626077784458,188.06576725790066,
baseline,1938,KOŚCIERSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,528.827117017382,328.59783452820767,
baseline,1938,KRAKOWSKI,Gdynia,City:Gdynia,590.6105093992229,366.98824283590454,
baseline,1938,KRAKOWSKI,Stołpce,Border_Crossing:Stołpce,659.8454069735691,410.0088003765736,
baseline,1938,KRAKOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,433.5770020299136,269.41217532832945,
baseline,1938,KRAKOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,108.12810510099868,67.18766879471265,
baseline,1938,KRAKÓW (MIASTO),Gdynia,City:Gdynia,590.3271623056812,366.8121791690435,
baseline,1938,KRAKÓW (MIASTO),Stołpce,Border_Crossing:Stołpce,659.3196188470931,409.6820908826371,
baseline,1938,KRAKÓW (MIASTO),Zbąszyń,Border_Crossing:Zbąszyń,433.29365493637187,269.2361116614683,
baseline,1938,KRAKÓW (MIASTO),Zebrzydowice,Border_Crossing:Zebrzydowice,108.09057106787303,67.16434623501533,
baseline,1938,KRASNOSTAWSKI,Gdynia,City:Gdynia,640.6020771269809,398.0515532664693,
baseline,1938,KRASNOSTAWSKI,Stołpce,Border_Crossing:Stołpce,415.99387480934604,258.48652998415815,
baseline,1938,KRASNOSTAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,608.1754473488177,377.9025858945822,
baseline,1938,KRASNOSTAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,458.1221921646261,284.6638446675259,
baseline,1938,KROTOSZYŃSKI,Gdynia,City:Gdynia,344.90620045283134,214.31471068157626,
baseline,1938,KROTOSZYŃSKI,Stołpce,Border_Crossing:Stołpce,733.7840884321896,455.9521528131981,
baseline,1938,KROTOSZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,140.53741858132864,87.32587632129876,
baseline,1938,KROTOSZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,314.1483439237806,195.20267061226346,
baseline,1938,KROŚNIEŃSKI,Gdynia,City:Gdynia,755.8614068710879,469.67035824889473,
baseline,1938,KROŚNIEŃSKI,Stołpce,Border_Crossing:Stołpce,698.777271514693,434.1999319783563,
baseline,1938,KROŚNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,598.8278995017789,372.09429074131987,
baseline,1938,KROŚNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,259.06512144471253,160.97555357722248,
baseline,1938,KRZEMIENIECKI,Gdynia,City:Gdynia,937.2994753985022,582.4107123278427,
baseline,1938,KRZEMIENIECKI,Stołpce,Border_Crossing:Stołpce,463.94943374182213,288.2847235935898,
baseline,1938,KRZEMIENIECKI,Zbąszyń,Border_Crossing:Zbąszyń,901.6540178338988,560.2616587154675,
baseline,1938,KRZEMIENIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,598.6051123911146,371.9558572915793,
baseline,1938,KUTNOWSKI,Gdynia,City:Gdynia,323.54663892688495,201.04249857663743,
baseline,1938,KUTNOWSKI,Stołpce,Border_Crossing:Stołpce,559.3539744304868,347.566338445846,
baseline,1938,KUTNOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,243.2974967695613,151.17800886519908,
baseline,1938,KUTNOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,325.68338517906153,202.37021073209866,
baseline,1938,KĘPIŃSKI,Gdynia,City:Gdynia,413.9573429372154,257.2210881382405,
