District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
SOKÓLSKI,1933,baseline,1255615917.7217765,1255554589.6128628,88103.54363409712,26775.43472045182,26775.43472045182,61328.10891364531,1255527814.1781423
STANISŁAWOWSKI,1933,baseline,1283305193.193387,1283117208.0576859,221519.06267424577,33533.92697307369,33533.92697307369,187985.13570117208,1283083674.1307127
STAROGARDZKI,1933,baseline,1427795112.2410848,1427613583.8169456,201609.30620905908,20080.882069811774,20080.882069811774,181528.4241392473,1427593502.9348757
STOLIŃSKI,1933,baseline,1127620576.166449,1127598256.748229,30339.099449232686,8019.681229038031,8019.681229038031,22319.418220194657,1127590237.067
STOPNICKI,1933,baseline,1351300904.634188,1351195692.4986672,118934.64246294918,13722.50694234814,13722.50694234814,105212.13552060103,1351181969.991725
STOŁPECKI,1933,baseline,1110703695.1087577,1110644582.06236,65378.07572153109,6265.029323772018,6265.029323772018,59113.04639775907,1110638317.0330362
STRYJSKI,1933,baseline,1275856556.1986976,1275772282.3331773,126276.75098035304,42002.88546018478,42002.88546018478,84273.86552016826,1275730279.4477172
SUWALSKI,1933,baseline,1157453157.65047,1157374992.2625456,87725.03349113146,9559.645566593977,9559.645566593977,78165.38792453748,1157365432.616979
SZAMOTULSKI,1933,baseline,1726422061.9088905,1726233799.919648,234055.30399020616,45793.31474746309,45793.31474746309,188261.98924274306,1726188006.6049004
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1933,baseline,1241489450.916563,1241389681.3534732,111788.75876076182,12019.19567090834,12019.19567090834,99769.56308985347,1241377662.1578023
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1933,baseline,1187034903.4043708,1186987827.2760665,58493.076764966616,11416.948460846086,11416.948460846086,47076.12830412053,1186976410.3276057
SZUBIŃSKI,1933,baseline,1597361588.5791655,1597207148.845541,225209.73664561234,70770.0030213294,70770.0030213294,154439.73362428293,1597136378.8425198
SĘPOLEŃSKI,1933,baseline,1523171621.525394,1522916377.3717334,290731.34576711385,35487.19210637757,35487.19210637757,255244.15366073628,1522880890.179627
SŁONIMSKI,1933,baseline,1181079295.5398152,1181030749.4984446,62171.35989733146,13625.318526629111,13625.318526629111,48546.04137070235,1181017124.1799178
TARNOBRZESKI,1933,baseline,1381724372.141811,1381575307.1130984,177758.34930399872,28693.320591558786,28693.320591558786,149065.02871243993,1381546613.792507
TARNOGÓRSKI,1933,baseline,1664001446.5846074,1662432542.7310205,1879671.4323985416,310767.57881164126,310767.57881164126,1568903.8535869003,1662121775.1522088
TARNOPOLSKI,1933,baseline,1229249350.4451306,1229065116.1111393,215440.51709240425,31206.18310124154,31206.18310124154,184234.3339911627,1229033909.9280381
TARNOWSKI,1933,baseline,1421652291.8579834,1421329399.1877625,389751.29072778684,66858.62050709748,66858.62050709748,322892.6702206893,1421262540.5672555
TCZEWSKI,1933,baseline,1407686416.617816,1407358105.4448261,342105.1860657107,13794.013075914021,13794.013075914021,328311.1729897967,1407344311.4317503
TOMASZOWSKI,1933,baseline,1228126586.314828,1227995443.2579103,147116.14863560916,15973.091718030797,15973.091718030797,131143.05691757836,1227979470.1661923
TORUŃSKI,1933,baseline,1549939277.1052,1549554362.4748588,437775.90378805844,52861.27344681151,52861.27344681151,384914.6303412469,1549501501.201412
TREMBOWELSKI,1933,baseline,1224422611.711014,1224262081.6972787,193642.03279673477,33112.019061404906,33112.019061404906,160530.01373532988,1224228969.6782174
TUCHOLSKI,1933,baseline,1484675504.5310504,1484553984.9631526,157841.33107191094,36321.763173970656,36321.763173970656,121519.56789794029,1484517663.1999786
TURCZAŃSKI,1933,baseline,1265058779.9328244,1264990609.0857964,86598.31415252971,18427.467124453717,18427.467124453717,68170.847028076,1264972181.618672
TURECKI,1933,baseline,1509358814.5957522,1509215150.4608352,159642.65198092017,15978.517063742225,15978.517063742225,143664.13491717796,1509199171.9437714
TŁUMACKI,1933,baseline,1263171574.0197098,1263013169.0919998,193961.44048417572,35556.51277427346,35556.51277427346,158404.92770990226,1262977612.5792255
WADOWICKI,1933,baseline,1501334496.1003041,1501113990.2402558,318824.6542838062,98318.79423557025,98318.79423557025,220505.86004823595,1501015671.4460204
WARSZAWSKI,1933,baseline,1442470838.0417855,1441936494.9907348,8947464.966205355,8413121.915154591,8413121.915154591,534343.0510507636,1433523373.0755801
WIELUŃSKI,1933,baseline,1622951241.6450622,1622825463.5909178,144790.75870114606,19012.704556698336,19012.704556698336,125778.05414444771,1622806450.8863611
WILEJSKI,1933,baseline,1071172085.8011494,1071132358.2137562,48944.7934842625,9217.20609110545,9217.20609110545,39727.58739315705,1071123141.0076652
WILEŃSKO-TROCKI,1933,baseline,1133100300.9652243,1133067142.196908,196431.36736873107,163272.5990523337,163272.5990523337,33158.76831639734,1132903869.5978556
WILNO (MIASTO),1933,baseline,1155513290.4707732,1143819903.9351883,11795095.319873609,101708.78428860533,101708.78428860533,11693386.535585003,1143718195.1508996
WOLSZTYŃSKI,1933,baseline,1895053093.6055741,1894853382.0125089,242952.04018832822,43240.44712305425,43240.44712305425,199711.59306527398,1894810141.5653858
WOŁKOWYSKI,1933,baseline,1235753396.6338305,1235710495.3775482,59334.33442086053,16433.07813859967,16433.07813859967,42901.25628226086,1235694062.2994096
WOŁOŻYŃSKI,1933,baseline,1086058944.2100155,1086005381.5932875,59648.398247197285,6085.781519183972,6085.781519183972,53562.616728013316,1085999295.8117683
WRZESIŃSKI,1933,baseline,1691148923.2770686,1690886173.2838843,337392.3112776093,74642.31809327574,74642.31809327574,262749.99318433355,1690811530.965791
WYRZYSKI,1933,baseline,1556724806.771449,1556503212.931943,264442.09262510075,42848.25311888978,42848.25311888978,221593.839506211,1556460364.678824
WYSOKOMAZOWIECKI,1933,baseline,1294056758.8637865,1293960644.3686688,129845.58100684607,33731.08588909794,33731.08588909794,96114.49511774813,1293926913.2827797
WĄBRZESKI,1933,baseline,1495595689.6471689,1495350848.798783,286606.54902500316,41765.70063920083,41765.70063920083,244840.84838580232,1495309083.0981438
WĄGROWIECKI,1933,baseline,1664213458.0123541,1664053762.900439,225080.5326125907,65385.42069739566,65385.42069739566,159695.11191519504,1663988377.4797416
WĘGROWSKI,1933,baseline,1318296559.6729739,1318159127.855599,181278.83008548495,43847.01271045745,43847.01271045745,137431.81737502752,1318115280.8428884
WŁOCŁAWSKI,1933,baseline,1539917040.9814918,1539512276.3082616,457844.2939374283,53079.6207073466,53079.6207073466,404764.6732300817,1539459196.6875544
WŁODAWSKI,1933,baseline,1265748685.434488,1265671204.2649558,94418.70619131508,16937.53665905828,16937.53665905828,77481.1695322568,1265654266.7282968
WŁODZIMIERSKI,1933,baseline,1244516510.1161294,1244431322.734494,107844.05675423559,22656.67511896689,22656.67511896689,85187.3816352687,1244408666.059375
WŁOSZCZOWSKI,1933,baseline,1408912649.351268,1408818058.7273195,123263.93070966443,28673.306760966636,28673.306760966636,94590.6239486978,1408789385.4205585
ZALESZCZYCKI,1933,baseline,1226065130.95015,1225912027.1521404,169809.24861431506,16705.450604721496,16705.450604721496,153103.79800959356,1225895321.7015357
ZAMOJSKI,1933,baseline,1294730376.1248956,1294541842.7105844,222294.6575703384,33761.24325916621,33761.24325916621,188533.41431117218,1294508081.4673252
ZBARASKI,1933,baseline,1210034211.9027247,1209864905.036739,200158.1040330991,30851.23804742256,30851.23804742256,169306.86598567656,1209834053.7986917
ZBOROWSKI,1933,baseline,1220823002.887375,1220695691.9885542,149358.9585888776,22048.05976791554,22048.05976791554,127310.89882096207,1220673643.9287863
ZDOŁBUNOWSKI,1933,baseline,1165334942.4988263,1165196668.6477656,151246.9862764519,12973.135215725179,12973.135215725179,138273.85106072674,1165183695.5125499
ZŁOCZOWSKI,1933,baseline,1238393485.4490318,1238272807.8566804,149165.98039756497,28488.38804597798,28488.38804597798,120677.592351587,1238244319.4686344
ŁASKI,1933,baseline,1582383004.4718256,1582025262.8292015,473932.2558519936,116190.61322795051,116190.61322795051,357741.6426240431,1581909072.2159736
ŁAŃCUCKI,1933,baseline,1346656003.7599986,1346466100.7977982,215718.1821016057,25815.21990102985,25815.21990102985,189902.96220057583,1346440285.577897
ŁOMŻYŃSKI,1933,baseline,1283182534.5358415,1283087930.7162538,116111.89696116828,21508.077373617012,21508.077373617012,94603.81958755128,1283066422.6388803
ŁOWICKI,1933,baseline,1514869029.5012472,1514657302.512541,368533.5190575628,156806.5303514602,156806.5303514602,211726.98870610262,1514500495.9821897
ŁUCKI,1933,baseline,1212494316.017084,1212438357.1093454,70190.59681461507,14231.68907608748,14231.68907608748,55958.907738527596,1212424125.4202693
ŁUKOWSKI,1933,baseline,1349296018.2846248,1349175766.8025346,168178.9372118136,47927.45512141966,47927.45512141966,120251.48209039394,1349127839.347413
ŁUNINIECKI,1933,baseline,1139151724.6329448,1139122883.1321416,37647.87604146113,8806.375238222849,8806.375238222849,28841.500803238287,1139114076.7569034
ŁÓDZKI,1933,baseline,1551371805.790207,1550706405.7760656,1547652.1432043146,882252.1290628493,882252.1290628493,665400.0141414654,1549824153.6470027
ŁÓDŹ (MIASTO),1933,baseline,1677018371.3053343,1532409793.885223,144832995.81015322,224418.3900417493,224418.3900417493,144608577.42011148,1532185375.495181
ŁĘCZYCKI,1933,baseline,1559948350.5231621,1559726830.1391566,399379.8795871147,177859.4955815417,177859.4955815417,221520.384005573,1559548970.643575
ŚNIATYŃSKI,1933,baseline,1283115115.554448,1282844112.4466524,283679.55101059313,12676.44321522326,12676.44321522326,271003.10779536987,1282831436.0034373
ŚREDZKI,1933,baseline,1713468414.4758239,1713252653.664261,308987.20127163193,93226.38970887485,93226.38970887485,215760.8115627571,1713159427.2745523
ŚREMSKI,1933,baseline,1687126942.3216598,1686927038.692291,247539.18704249393,47635.55767358444,47635.55767358444,199903.6293689095,1686879403.1346173
ŚWIECKI,1933,baseline,1493336236.7139902,1493190181.7705965,194766.30547003116,48711.36207618921,48711.36207618921,146054.94339384194,1493141470.4085202
ŚWIĘCIAŃSKI,1933,baseline,1099278235.4692676,1099242423.493077,44022.99649021314,8211.020299577649,8211.020299577649,35811.97619063549,1099234212.4727774
ŚWIĘTOCHŁOWICKI,1933,baseline,1687413534.184316,1665767442.0361788,22837544.946339868,1191452.798202714,1191452.798202714,21646092.148137152,1664575989.237976
ŻNIŃSKI,1933,baseline,1617759984.9476564,1617543061.553711,280259.9137003198,63336.519754908055,63336.519754908055,216923.39394541178,1617479725.033956
ŻYDACZOWSKI,1933,baseline,1274316804.4596095,1274191492.656959,163396.2432468336,38084.44059623719,38084.44059623719,125311.80265059641,1274153408.2163627
ŻYWIECKI,1933,baseline,1508651449.677591,1508387831.7230115,338203.49880877446,74585.54422918808,74585.54422918808,263617.9545795864,1508313246.1787822
ŻÓŁKIEWSKI,1933,baseline,1276329338.7844677,1276170979.6774387,242931.02632997028,84571.91930091879,84571.91930091879,158359.1070290515,1276086407.7581377
AUGUSTOWSKI,1934,baseline,1955216646.9174795,1955149758.653194,81925.13262312836,15036.868337680067,15036.868337680067,66888.2642854483,1955134721.7848563
BARANOWICKI,1934,baseline,2151606971.2691875,2151551385.2737756,75974.22940593076,20388.233994188435,20388.233994188435,55585.99541174233,2151530997.0397816
BIALSKI (BIAŁA KRAKOWSKA),1934,baseline,2286724931.4604945,2285851447.117736,998256.4873625389,124772.14460373949,124772.14460373949,873484.3427587994,2285726674.973132
BIALSKI (BIAŁA PODLASKA),1934,baseline,2212693956.0504546,2212562828.38978,166244.23334583011,35116.57267125101,35116.57267125101,131127.66067457912,2212527711.8171086
BIAŁOSTOCKI,1934,baseline,2155049814.934025,2154885792.008736,196921.14823572972,32898.22294713123,32898.22294713123,164022.9252885985,2154852893.785789
BIELSKI (BIELSK PODLASKI),1934,baseline,2158430381.0242424,2158377993.465338,80084.56600794123,27697.007103945914,27697.007103945914,52387.55890399531,2158350296.4582343
BIELSKO,1934,baseline,2278226455.8998594,2276076586.525024,2275405.4239024282,125536.04906710604,125536.04906710604,2149869.374835322,2275951050.475957
BIŁGORAJSKI,1934,baseline,2137428528.8699992,2137326577.3585608,127964.98038131408,26013.46894290845,26013.46894290845,101951.51143840562,2137300563.889618
BOCHEŃSKI,1934,baseline,2249970498.937539,2249783642.532229,291547.7631754694,104691.35786509774,104691.35786509774,186856.4053103717,2249678951.1743636
BORSZCZOWSKI,1934,baseline,2024409553.0317357,2024262284.9292233,154862.6610747815,7594.558562616678,7594.558562616678,147268.10251216483,2024254690.3706608
BRASŁAWSKI,1934,baseline,1762382335.314289,1762343463.1992686,42466.3419478175,3594.2269271713135,3594.2269271713135,38872.11502064618,1762339868.9723413
BRODNICKI,1934,baseline,2193692119.309582,2193460786.783622,267716.47152830934,36383.945567935654,36383.945567935654,231332.5259603737,2193424402.8380537
BRODZKI,1934,baseline,2259062323.4626274,2258924196.987459,157332.4343020088,19205.95913383354,19205.95913383354,138126.47516817527,2258904991.0283256
BRZESKI (BRZESKO),1934,baseline,2191082354.7046523,2190926676.790055,222202.5414548768,66524.62685743978,66524.62685743978,155677.91459743702,2190860152.1631975
BRZESKI (BRZEŚĆ N.BUG.),1934,baseline,2234145358.449963,2234083733.2082806,93970.05153409441,32344.809851759805,32344.809851759805,61625.2416823346,2234051388.398429
BRZEZIŃSKI,1934,baseline,2269915759.6388035,2269432393.3904896,735223.1950815682,251856.94676772808,251856.94676772808,483366.24831384013,2269180536.443722
BRZEŻAŃSKI,1934,baseline,2125772531.7127326,2125614521.6280246,199061.4336412084,41051.34893324321,41051.34893324321,158010.0847079652,2125573470.2790914
BRZOZOWSKI,1934,baseline,2132696815.2038352,2132381502.8040545,334817.20030066435,19504.800519997505,19504.800519997505,315312.39978066686,2132361998.0035346
BUCZACKI,1934,baseline,2103116017.5286243,2102952804.7956944,192746.59686297047,29533.863933158926,29533.863933158926,163212.73292981155,2102923270.9317613
BYDGOSKI,1934,baseline,2264264265.0330534,2263849418.680525,470729.1432188108,55882.79069051982,55882.79069051982,414846.35252829094,2263793535.8898344
BÓBRECKI,1934,baseline,2155761124.5020165,2155556717.9806075,242670.99498054385,38264.47357111007,38264.47357111007,204406.52140943377,2155518453.507036
BĘDZIŃSKI,1934,baseline,2353153581.4428797,2351950568.1550956,1299549.6295818477,96536.34179761051,96536.34179761051,1203013.2877842372,2351854031.8132977
BŁOŃSKI,1934,baseline,2253704625.2398176,2253110735.0735884,1091169.4878643078,497279.3216353155,497279.3216353155,593890.1662289923,2252613455.751953
CHEŁMIŃSKI,1934,baseline,2204001044.7061605,2203689428.3301315,360343.3602307492,48726.98420177583,48726.98420177583,311616.3760289734,2203640701.3459296
CHEŁMSKI,1934,baseline,2238302058.936893,2238166455.2554846,172272.88595638386,36669.20454784389,36669.20454784389,135603.68140853997,2238129786.0509367
CHODZIESKI,1934,baseline,2294936535.7308607,2294694347.069848,281352.2133256989,39163.55231306203,39163.55231306203,242188.6610126369,2294655183.517535
CHOJNICKI,1934,baseline,2143904625.663621,2143805827.3812573,127187.67833858747,28389.395974804345,28389.395974804345,98798.28236378313,2143777437.9852824
CHORZÓW,1934,baseline,2480434400.714356,2422693296.4047203,60769850.25558783,3028745.945952335,3028745.945952335,57741104.3096355,2419664550.458768
CHRZANOWSKI,1934,baseline,2331421133.5101247,2330506979.1592493,1050155.6670429173,136001.31616721468,136001.31616721468,914154.3508757026,2330370977.843082
CIECHANOWSKI,1934,baseline,2150401365.9585743,2150187824.857061,281211.46304903406,67670.36153568154,67670.36153568154,213541.1015133525,2150120154.4955254
CIESZYŃSKI,1934,baseline,2226940466.3783164,2226220485.4332995,802358.8918309283,82377.94681423782,82377.94681423782,719980.9450166904,2226138107.4864855
CZARNKOWSKI,1934,baseline,2286516831.2579827,2286305553.5603194,236414.4950525881,25136.79738958139,25136.79738958139,211277.69766300672,2286280416.76293
CZORTKOWSKI,1934,baseline,2119326322.6555367,2119047368.688852,320618.3715938539,41664.404909475335,41664.404909475335,278953.96668437857,2119005704.2839427
CZĘSTOCHOWSKI,1934,baseline,2230831457.636313,2230395851.2920856,481660.15387734055,46053.80964993759,46053.80964993759,435606.34422740294,2230349797.4824357
DOBROMILSKI,1934,baseline,2155237387.3482766,2155093563.4062977,173004.23053579312,29180.28855696471,29180.28855696471,143823.9419788284,2155064383.1177406
DOLIŃSKI,1934,baseline,2128631831.7948568,2128545680.1310866,111038.11486285992,24886.451092743373,24886.451092743373,86151.66377011655,2128520793.6799939
